cod_municipio,nome_municipio,Acesso à escola,Alfabetização na idade devida,Orientação técnica,Demais informações técnicas,Participação em grupos da sociedade civil,Acesso a crédito e financiamento,Acesso a outros programas do governo,Participação nos programas de pagamento por serviços ambientais,Participação no Programa Nacional de Habitação Rural,Acesso a aposentadoria ou pensão,Condição legal das terras,Eletricidade no domicílio,Comunicação via telefone,Acesso à internet,Exposição a doenças advindas do esgoto a céu aberto,Registro Civil,Capacidade de se alimentar e adquirir medicamentos,Iluminação pública,Pavimentação,Aquisição de ativos,Coleta de lixo,Esgotamento sanitário,Abastecimento de água canalizada,Contaminação do trabalhador rural
2902500,Baianópolis (BA),21.730950141110068,38.28786453433678,95.25821596244131,32.53521126760563,82.7699530516432,83.66197183098592,54.31924882629108,100.0,99.48356807511736,52.816901408450704,13.661971830985916,10.187793427230046,39.48356807511737,82.48826291079813,0.0,0.050175614651279475,60.370634354953665,0.0,0.0,83.49964362081255,99.64362081254454,94.58303635067712,17.89023521026372,0.0
2902609,Baixa Grande (BA),17.87878787878788,25.984848484848484,91.332323996972,15.404996214988644,46.10143830431491,85.46555639666919,73.58062074186222,99.92429977289932,99.24299772899319,55.677517032551094,18.168054504163514,13.209689629068889,23.807721423164267,70.74186222558667,0.0,0.3303055326176713,63.87774004322322,0.0,0.0,88.17536276628589,79.43809817845013,87.52701451065144,82.12411238036431,0.0
2902658,Banzaê (BA),30.387685290763965,32.725199543899656,90.07981755986317,46.57924743443558,66.19156214367162,90.02280501710376,73.09007981755985,99.8859749144812,100.0,58.38084378563284,4.67502850627138,55.929304446978335,71.0376282782212,90.93500570125428,0.0,0.4291845493562232,62.015086206896555,0.0,0.0,87.5,36.36853448275862,84.21336206896551,1.9396551724137931,0.0
2902708,Barra (BA),22.904449810279406,40.979648154536044,97.62396694214877,18.388429752066116,78.37465564738292,93.49173553719008,69.6969696969697,95.93663911845731,95.42011019283747,73.07162534435263,8.023415977961433,26.72176308539945,63.36088154269972,97.69283746556474,0.0,0.5824691007245347,71.40498596665016,0.0,0.0,84.9760607561499,85.19068845963348,95.19564140663694,64.80105662869407,0.0
2902807,Barra da Estiva (BA),16.171792152704136,18.955461293743372,83.73078961314255,30.816110227874933,76.65606783253843,83.35983041865394,72.89348171701113,99.86751457339693,100.0,72.91997880233174,8.585055643879173,36.88394276629571,31.107578166401694,74.88076311605724,0.0,0.5135387488328664,65.42669584245077,0.0,0.0,83.47921225382933,87.23559445660102,88.18380743982495,42.19547775346462,0.0
2902906,Barra do Choça (BA),23.997995991983966,32.364729458917836,86.07214428857716,16.63326653306613,74.14829659318637,93.08617234468937,79.75951903807615,100.0,99.54909819639278,64.87975951903807,7.665330661322645,20.34068136272545,46.64328657314629,75.95190380761522,0.0,0.6909090909090909,68.17893401015228,0.0,0.0,88.73730964467005,51.649746192893396,88.13451776649747,70.08248730964468,0.0
2903003,Barra do Mendes (BA),10.526315789473683,17.99498746867168,93.63408521303258,23.208020050125313,56.69172932330827,79.4486215538847,69.02255639097744,99.94987468671678,100.0,56.84210526315789,12.882205513784461,47.16791979949875,17.593984962406015,85.56390977443608,0.0,0.06770480704129993,59.28279618701771,0.0,0.0,87.97094870630958,84.20335905583296,99.18293236495688,32.77349069450749,0.0
2903102,Barra do Rocha (BA),14.565217391304348,33.04347826086956,89.80477223427332,36.8763557483731,92.84164859002169,93.70932754880694,84.59869848156181,100.0,100.0,59.219088937093275,18.872017353579178,31.453362255965295,32.75488069414317,83.94793926247289,0.0,1.0330578512396695,57.71812080536913,0.0,0.0,85.503355704698,90.33557046979865,79.73154362416108,95.03355704697987,0.03988831272437176
2903201,Barreiras (BA),16.16766467065868,20.405343159834178,89.6897810218978,26.23175182481752,73.44890510948905,91.37773722627736,87.59124087591242,100.0,99.81751824817519,64.14233576642336,10.857664233576642,12.910583941605838,28.832116788321166,68.56751824817519,0.0,0.7706422018348624,55.662909286097694,0.0,0.0,83.3064949006978,74.15458937198068,94.12238325281803,74.90606548577563,0.007306736811340055
2903235,Barro Alto (BA),11.629153269024652,17.309753483386924,98.92818863879957,21.757770632368704,55.948553054662376,88.37084673097534,64.36227224008574,100.0,100.0,67.47052518756699,14.737406216505894,47.963558413719184,13.826366559485532,39.71061093247588,0.0,0.36075036075036077,64.53546453546454,0.0,0.0,91.30869130869131,90.25974025974025,99.000999000999,9.740259740259742,0.0
2903276,Barrocas (BA),17.054751415984896,31.277533039647576,95.21711768407803,33.731906859660164,31.46633102580239,83.82630585273758,72.49842668344871,99.93706733794839,100.0,53.30396475770925,5.538074260541221,25.802391441157962,40.40276903713027,68.78539962240403,0.0,0.4072134962187318,61.91950464396285,0.0,0.0,88.36797877045555,52.36620964175144,95.40026536930561,38.12472357363998,0.0
2903300,Barro Preto (BA),10.459183673469388,34.43877551020408,85.49618320610686,28.75318066157761,74.04580152671755,96.18320610687023,90.5852417302799,99.23664122137404,100.0,53.68956743002544,31.552162849872772,29.51653944020356,23.155216284987276,81.93384223918575,0.0,2.5316455696202533,50.857142857142854,0.0,0.0,71.42857142857143,94.0,80.85714285714286,92.0,0.0
2903409,Belmonte (BA),22.867383512544805,27.096774193548384,89.76377952755905,37.6521116678597,84.82462419470293,95.70508231925555,97.2083035075161,99.92841803865426,100.0,82.319255547602,13.027916964924838,50.035790980672864,34.93199713672155,84.53829634931998,0.0,0.6907761072734661,59.66555183946488,0.0,0.0,86.22073578595317,33.61204013377927,62.408026755852845,33.64548494983278,0.0
2903508,Belo Campo (BA),35.92767295597484,35.37735849056604,94.49685534591194,20.91194968553459,77.20125786163521,80.34591194968553,71.0691823899371,99.92138364779875,99.84276729559748,50.07861635220125,4.8742138364779874,5.738993710691824,48.58490566037736,76.72955974842768,0.0,0.15360983102918588,63.267605633802816,0.0,0.0,88.05633802816901,99.09859154929578,99.26760563380282,78.53521126760563,0.0
2903607,Biritinga (BA),13.548136645962733,38.858695652173914,96.23593325572371,28.6767559177338,43.694218083042294,86.72875436554133,60.69072564998059,100.0,100.0,56.49980597594102,8.187815289095848,13.310050446255337,35.545207605743116,69.49941792782305,0.0,0.18467220683287164,66.01717305151915,0.0,0.0,88.01188903566711,93.56010568031704,97.5891677675033,16.974900924702773,0.0
2903706,Boa Nova (BA),39.71153846153846,59.61538461538461,97.25961538461539,45.0,90.91346153846153,88.07692307692308,94.90384615384615,100.0,100.0,59.08653846153846,9.423076923076923,25.67307692307692,72.3076923076923,81.6826923076923,0.0,0.17055144968732233,60.21060549078601,0.0,0.0,88.11583301993231,76.34449040992854,79.99247837532907,58.74388867995487,0.0
2903805,Boa Vista do Tupim (BA),33.46503358356381,45.08099565389174,97.35804416403786,31.506309148264982,48.02839116719243,90.37854889589906,64.82649842271293,99.44794952681389,99.9211356466877,58.320189274447955,37.381703470031546,31.34858044164038,67.46845425867508,94.87381703470031,0.0,0.37672666387609877,57.51379422265498,0.0,0.0,77.21518987341773,64.62187601428107,97.40344044141513,61.53846153846154,0.008773469029654327
2903904,Bom Jesus da Lapa (BA),14.501755333513366,28.031325951930864,89.35769954313356,53.74899220639613,61.91883902176835,89.94893845740393,70.84117172803009,98.6831496909433,99.9462510077936,67.05186777747917,11.529158828271969,16.850309056705186,35.31308787960226,85.08465466272509,0.0,1.129341572554869,62.87295000987947,0.0,0.0,81.52539023908318,96.30507804781664,82.84923928077455,68.4252124086149,0.0
2903953,Bom Jesus da Serra (BA),36.24203821656051,59.426751592356695,98.85350318471338,21.847133757961785,39.554140127388536,86.17834394904459,58.917197452229296,99.87261146496816,99.93630573248407,56.496815286624205,22.866242038216562,9.681528662420384,45.732484076433124,92.99363057324841,0.0,0.2965159377316531,65.5701754385965,0.0,0.0,93.47587719298247,96.8201754385965,98.57456140350878,90.95394736842105,0.0
2904001,Boninal (BA),12.028725314183124,21.454219030520647,85.00897666068222,35.5475763016158,33.75224416517056,69.03052064631957,59.964093357271096,100.0,100.0,56.28366247755835,19.47935368043088,16.15798922800718,59.69479353680431,61.66965888689408,0.0,0.17615971814445097,59.274563820018365,0.0,0.0,86.36363636363636,92.05693296602388,85.49127640036731,21.25803489439853,0.0
2904050,Bonito (BA),23.269689737470166,29.5346062052506,93.74255065554232,52.62216924910608,55.899880810488675,85.75685339690108,82.35995232419548,100.0,98.27175208581644,73.1227651966627,11.62097735399285,59.952324195470794,36.17401668653159,88.02145411203814,0.0,0.851063829787234,69.6,0.0,0.0,88.22222222222223,54.400000000000006,93.68888888888888,20.8,0.0
2904100,Boquira (BA),25.705939629990265,35.63777994157741,97.72874756651525,46.98247890979883,44.61388708630759,84.32835820895522,73.10188189487346,99.9026606099935,100.0,51.23296560674886,8.37118754055808,19.27319922128488,39.130434782608695,60.350421804023355,0.0,0.10779734099892202,63.46944368320088,0.0,0.0,90.18909290216499,90.65497396546999,98.73938065223349,46.80734447793916,0.0
2904209,Botuporã (BA),20.557804768331085,46.243814664867294,95.00674763832659,32.47863247863248,41.52046783625731,86.14484930274403,62.88798920377868,99.95501574448943,100.0,58.34457939721097,6.747638326585695,28.385065227170493,54.25101214574899,93.11740890688259,0.0,0.0796812749003984,64.34634974533107,0.0,0.0,85.22920203735144,94.73684210526315,90.26598754951895,81.21109224674589,0.0
2904308,Brejões (BA),24.193548387096776,30.78541374474053,94.32773109243698,19.537815126050422,85.7843137254902,86.97478991596638,90.33613445378151,100.0,98.17927170868347,66.87675070028011,4.341736694677871,31.23249299719888,44.11764705882353,78.22128851540616,0.0,0.4156769596199525,53.02362835402483,0.0,0.0,75.77092511013215,45.13416099319183,97.59711653984782,41.69002803364037,0.010700909577314071
2904407,Brejolândia (BA),24.414478353442156,30.80198722498226,91.70212765957447,40.85106382978723,81.91489361702128,85.67375886524823,82.26950354609929,99.9290780141844,99.9290780141844,52.55319148936171,1.773049645390071,23.97163120567376,37.163120567375884,79.21985815602837,0.0,0.3804692454026633,60.30927835051546,0.0,0.0,84.37747819191118,84.09992069785885,98.69151467089611,80.29341792228391,0.0
2904506,Brotas de Macaúbas (BA),13.963414634146343,20.304878048780488,98.47560975609755,13.841463414634148,67.8658536585366,90.60975609756098,77.8048780487805,99.8780487804878,99.8780487804878,60.12195121951219,1.707317073170732,44.390243902439025,76.28048780487805,87.13414634146342,0.0,0.2070393374741201,54.612207434603036,0.0,0.0,81.5052776502983,72.46443322625056,98.85268471776044,98.99036255162919,0.0
2904605,Brumado (BA),19.64324559495323,31.020230585164235,95.91304347826087,25.5,36.369565217391305,86.19565217391305,77.41304347826087,99.6304347826087,98.32608695652173,58.369565217391305,3.6521739130434785,3.4565217391304346,31.543478260869566,78.6086956521739,0.0,0.1684636118598383,61.21694100240429,0.0,0.0,89.93896800443869,84.68651747734418,91.99186240059183,80.71019049380432,0.0
2904704,Buerarema (BA),31.698774080560423,36.25218914185639,92.99474605954467,66.37478108581436,92.46935201401051,97.19789842381786,89.31698774080562,100.0,100.0,61.646234676007005,31.523642732049034,30.998248686514884,29.246935201401055,94.7460595446585,0.0,0.19011406844106463,58.92291446673706,0.0,0.0,84.26610348468849,99.26082365364309,74.02323125659979,92.8194297782471,0.0
2904753,Buritirama (BA),53.5052012663953,64.22433288104929,98.73360470375395,41.47444595205789,75.66711895070104,94.30122116689282,58.7516960651289,100.0,99.95477159656264,63.00316598824062,1.0854816824966078,38.44414292175487,83.08457711442786,94.5273631840796,0.0,0.7665772326561902,72.78701198299188,0.0,0.0,85.07924236567452,99.96134518747584,96.6756861229223,94.9748743718593,0.0
2904803,Caatiba (BA),18.7039764359352,32.84241531664212,94.6980854197349,55.22827687776142,88.2179675994109,94.99263622974962,88.95434462444771,99.85272459499264,100.0,63.32842415316642,5.596465390279824,30.486008836524302,49.48453608247423,86.5979381443299,0.0,1.6156462585034015,59.74603174603175,0.0,0.0,89.07936507936508,68.63492063492063,73.07936507936508,67.80952380952381,0.0
2904852,Cabaceiras do Paraguaçu (BA),11.44964720974984,29.955099422706862,83.09813983322643,49.00577293136626,83.54714560615778,87.94098781270044,54.00898011545863,99.93585631815266,99.93585631815266,62.37973059653624,41.340602950609366,13.534316869788327,39.448364336112896,66.03592046183451,0.0,0.24991074616208497,64.29495472186288,0.0,0.0,84.02328589909443,86.51358344113842,96.3777490297542,84.89650711513583,0.0
2904902,Cachoeira (BA),16.112789526686807,28.298086606243707,90.84967320261438,31.8753142282554,51.080945198592254,94.62041226747108,72.54901960784314,94.06737053795877,92.76018099547511,59.82905982905983,4.826546003016592,24.33383609854198,41.6289592760181,56.209150326797385,0.0,0.2545454545454546,53.61653272101034,0.0,0.0,81.58438576349025,63.237657864523534,76.83122847301952,48.817451205510906,0.0
2905008,Caculé (BA),21.345614737685224,27.553063676411693,92.31692677070828,12.525010004001599,42.777110844337734,78.51140456182473,84.03361344537815,99.7999199679872,100.0,59.62384953981593,10.484193677470989,14.125650260104042,22.20888355342137,79.43177270908363,0.0,0.0700770847932726,57.10681244743482,0.0,0.0,87.88898233809924,91.9259882253995,84.52481076534903,35.029436501261564,0.0
2905107,Caém (BA),13.333333333333334,36.52173913043479,88.21256038647343,45.79710144927536,78.16425120772948,91.78743961352657,74.20289855072464,99.90338164251207,99.90338164251207,57.68115942028985,15.458937198067632,28.212560386473427,42.608695652173914,73.42995169082126,0.0,0.41551246537396125,61.165048543689316,0.0,0.0,86.0302049622438,69.63322545846817,93.09600862998921,52.69687162891047,0.0
2905156,Caetanos (BA),26.481580352375865,43.19273892151629,94.76775226908703,52.16230646022424,65.02936465563268,83.23545114789108,55.25894287239722,99.94660971703149,100.0,54.084356647090225,15.536572343833422,13.134009610250935,32.56807261078484,83.66257341163909,0.0,0.2844141069397042,61.751951431049434,0.0,0.0,88.0745880312229,97.918473547268,95.62012142237641,97.57155247181267,0.0
2905206,Caetité (BA),19.257795344751866,45.16908212560386,98.30954994511526,35.17014270032931,30.537870472008784,93.5675082327113,64.96158068057079,99.93413830954995,100.0,55.32381997804611,12.338090010976948,4.698133918770582,37.36553238199781,88.29857299670691,0.0,0.19230769230769232,63.270669092379215,0.0,0.0,87.52779462300384,99.2116434202547,92.72286234081261,94.96664645239538,0.0
2905305,Cafarnaum (BA),14.896489648964897,22.322232223222322,98.60799281544679,22.002694207453974,82.30803771890436,84.95734171531207,76.96452626852268,100.0,100.0,71.53120790300854,13.066906151773686,44.99326448136507,40.008980691513244,73.9559946115851,0.0,0.5532503457814661,70.72200113700966,0.0,0.0,92.77998862990336,89.71006253553155,96.8732234223991,48.322910744741336,0.03009328919650918
2905404,Cairu (BA),16.666666666666664,16.666666666666664,80.76923076923077,7.6923076923076925,69.23076923076923,88.46153846153845,96.15384615384616,100.0,100.0,65.38461538461539,19.230769230769234,50.0,23.076923076923077,34.61538461538461,0.0,0.8519003931847969,43.89712292938099,0.0,0.0,73.49607672188317,5.841325196163906,39.10200523103749,13.339145597210115,0.0
2905503,Caldeirão Grande (BA),29.555416405760802,44.834063869755795,97.49530369442705,34.439574201628055,82.96806512210394,92.79899812147777,62.24170319348779,99.87476518472135,100.0,57.983719474013775,16.718847839699436,44.45835942391985,45.898559799624294,85.78584846587351,0.0,0.9692132269099202,64.64454976303318,0.0,0.0,87.15639810426539,57.29857819905213,92.32227488151659,42.70142180094787,0.0
2905602,Camacan (BA),21.102150537634408,26.0752688172043,88.62115127175369,48.32663989290496,90.76305220883533,97.05488621151271,99.46452476572959,99.46452476572959,100.0,77.51004016064257,18.20615796519411,40.16064257028113,49.26372155287818,85.27443105756359,0.0,1.4102564102564104,57.17202654415519,0.0,0.0,82.23583460949465,66.36038795303726,57.98876978050026,87.18734047983665,0.0
2905701,Camaçari (BA),10.652920962199312,21.1340206185567,86.72340425531915,4.680851063829787,66.97872340425532,96.76595744680851,89.53191489361703,99.91489361702128,97.7872340425532,67.48936170212765,10.808510638297872,13.957446808510637,14.553191489361703,49.61702127659574,0.0,0.3973509933774834,51.615939755255724,0.0,0.0,79.85566363351114,50.486350800125514,67.24192030122373,57.295262001882655,0.0
2905800,Camamu (BA),34.3622164373373,46.708813685384904,87.481426448737,29.309063893016347,75.85438335809806,94.65081723625556,95.65378900445765,99.10846953937593,100.0,64.11589895988114,8.692421991084695,30.572065378900447,52.71173848439822,81.79791976225854,0.0,1.337011884550085,64.90261656502065,0.0,0.0,86.48435963013968,62.600826283690736,85.06787330316742,61.420421011213854,0.0
2905909,Campo Alegre de Lourdes (BA),19.96197718631179,39.52471482889734,94.44866920152091,38.346007604562736,35.247148288973385,88.17490494296578,51.463878326996195,99.9809885931559,99.9809885931559,66.23574144486693,15.361216730038022,19.505703422053234,47.14828897338403,80.41825095057035,0.0,1.0986442262739597,70.69423368740516,0.0,0.0,89.16919575113809,99.94309559939302,92.52655538694992,98.2928679817906,0.0
2906006,Campo Formoso (BA),19.35262887480733,34.3894502483302,95.32534246575342,35.39383561643836,66.72945205479452,86.76369863013699,68.52739726027397,100.0,99.96575342465754,56.4041095890411,5.616438356164384,39.41780821917808,64.05821917808218,85.73630136986301,0.0,0.8655575539568345,68.93292128703872,0.0,0.0,89.84730049081985,69.80548991092529,86.4570078167606,55.38083984730049,0.0023950374823365986
2906105,Canápolis (BA),37.41411617738913,49.40662086196128,93.4415990006246,48.594628357276704,83.0730793254216,68.51967520299813,65.89631480324798,100.0,100.0,54.02873204247346,8.68207370393504,22.67332916926921,24.797001873828858,81.88632104934416,0.0,0.0,64.19213973799127,0.0,0.0,89.64441671865254,81.59700561447286,99.31378665003119,26.263256394260758,0.0
2906204,Canarana (BA),7.959814528593509,16.383307573415767,95.98145285935085,46.52241112828439,68.66306027820711,87.5579598145286,69.97681607418856,99.9227202472952,100.0,66.84698608964452,15.571870170015456,41.61514683153014,5.525502318392581,51.39103554868625,0.0,0.43699927166788055,63.471355643788996,0.0,0.0,85.28077141236528,73.85138967668746,98.89393079977312,41.32161089052751,0.0
2906303,Canavieiras (BA),16.913183279742768,25.337620578778136,93.91025641025641,37.243589743589745,91.15384615384615,89.35897435897436,94.61538461538461,99.74358974358975,99.87179487179488,61.858974358974365,2.2435897435897436,50.57692307692307,33.782051282051285,88.46153846153845,0.0,1.486988847583643,60.7940446650124,0.0,0.0,87.14640198511167,82.6302729528536,85.4590570719603,84.0198511166253,0.0
2906402,Candeal (BA),17.957351290684624,33.445566778900115,96.8574635241302,26.374859708193043,48.372615039281705,89.8989898989899,74.29854096520762,99.77553310886644,100.0,47.586980920314254,10.21324354657688,15.151515151515152,32.996632996633,78.11447811447812,0.0,0.3236245954692557,61.321989528795804,0.0,0.0,92.34293193717278,88.21989528795811,99.86910994764398,84.29319371727748,0.0
2906501,Candeias (BA),19.383259911894275,25.11013215859031,92.73127753303964,12.77533039647577,92.29074889867842,98.45814977973568,99.55947136563876,99.11894273127754,100.0,80.1762114537445,7.048458149779736,28.634361233480178,52.42290748898678,87.44493392070484,0.0,0.41841004184100417,55.544603252833916,0.0,0.0,82.25726959093149,45.14539181862987,57.07244948250369,27.00837851158206,0.0
2906600,Candiba (BA),26.1867501304121,33.17683881064163,96.60928534167971,33.750652060511214,59.154929577464785,87.01095461658842,75.27386541471049,99.79134063641106,99.94783515910277,53.93844548774126,5.529473135106938,13.406364110589465,29.942618675013037,81.16849243609808,0.0,0.25157232704402516,56.4207650273224,0.0,0.0,80.94262295081968,97.1311475409836,95.49180327868852,69.4672131147541,0.0
2906709,Cândido Sales (BA),20.381679389312975,29.00763358778626,96.25954198473282,35.19083969465649,67.78625954198473,73.5114503816794,75.95419847328245,100.0,99.77099236641222,57.25190839694656,10.076335877862595,11.221374045801527,50.30534351145038,75.80152671755725,0.0,0.1189767995240928,66.02186711522288,0.0,0.0,89.27670311185871,88.39360807401178,97.60302775441548,91.08494533221194,0.0
2906808,Cansanção (BA),27.397260273972602,41.87866927592955,90.22073204805811,30.790723665828445,46.689019279128246,88.71193070690137,58.98295613299804,100.0,99.97205923442303,61.10645431684828,10.813076278290024,44.677284157585916,36.183291422184965,80.18999720592345,0.0,1.3130471029595665,71.53927439239169,0.0,0.0,90.38393800634026,94.94540331102502,86.75589996477633,61.606199365973936,0.0
2906824,Canudos (BA),23.346751006325476,27.3720529039678,82.9982768523837,45.433658816771974,47.78862722573234,88.79954049396899,76.04824813325675,100.0,100.0,68.523836875359,4.882251579551982,53.24526134405514,45.893164847788626,85.46812176909822,0.0,1.0387811634349031,66.39914392723382,0.0,0.0,89.03156768325307,89.19208132691278,94.16800428036383,74.10379882289995,0.0
2906857,Capela do Alto Alegre (BA),29.50687146321746,47.45351657235247,85.8528698464026,42.764753435731606,36.37833468067907,86.25707356507681,86.66127728375102,100.0,100.0,46.079223928860145,2.263540824575586,47.13015359741309,26.11156022635408,83.42764753435732,0.0,0.4464285714285714,49.40860215053763,0.0,0.0,78.54838709677419,51.12903225806451,98.6021505376344,49.67741935483871,0.0
2906873,Capim Grosso (BA),30.783410138248847,44.147465437788014,94.02023919043239,17.47930082796688,47.19411223551057,85.46458141674333,81.3247470101196,99.90800367985281,100.0,50.229990800367986,5.887764489420423,21.619135234590615,37.44250229990801,63.66145354185833,0.0,0.3171247357293869,59.97200839748076,0.0,0.0,87.4037788663401,45.20643806857942,69.27921623512945,42.05738278516445,0.0
2906899,Caraíbas (BA),29.994141769185706,41.59343878148799,95.32163742690058,27.192982456140353,67.89473684210526,87.19298245614036,68.77192982456141,100.0,99.94152046783626,46.49122807017544,10.701754385964913,19.70760233918129,20.818713450292396,65.26315789473685,0.0,0.2542372881355932,55.725544738062126,0.0,0.0,89.24432081594807,97.45016226240149,97.31108020398702,87.38989337042187,0.0
2906907,Caravelas (BA),29.447236180904525,38.49246231155779,87.16417910447761,10.945273631840797,75.62189054726367,89.35323383084577,85.97014925373134,97.61194029850746,99.90049751243781,58.308457711442784,16.019900497512438,24.676616915422887,27.960199004975124,76.91542288557214,0.0,0.18214936247723132,57.59425493716338,0.0,0.0,82.33393177737881,45.960502692998205,87.93536804308798,56.51705565529623,0.0
2907004,Cardeal da Silva (BA),15.789473684210526,31.57894736842105,95.90643274853801,21.637426900584796,90.64327485380117,95.90643274853801,62.57309941520468,100.0,99.41520467836257,56.14035087719298,4.093567251461988,12.280701754385964,36.84210526315789,88.88888888888889,0.0,0.49261083743842365,58.55390574564235,0.0,0.0,75.98450613298903,44.932214331826984,78.24402840542285,44.738540994189805,0.0
2907103,Carinhanha (BA),24.784313725490197,41.05882352941177,97.76470588235294,50.70588235294118,49.6078431372549,88.58823529411765,63.490196078431374,99.92156862745098,100.0,60.62745098039216,13.411764705882353,52.588235294117645,51.84313725490196,86.7843137254902,0.0,0.5743825387708213,72.0358514724712,0.0,0.0,89.0909090909091,81.56209987195902,99.35979513444302,70.80665813060179,0.0
2907202,Casa Nova (BA),27.820752200586824,36.11629767938117,88.4938074310827,25.68917299240911,62.77799973365295,86.64269543214809,60.66054068451192,99.89346117991744,99.94673058995872,58.62298575043281,7.550938873351977,18.13823411905713,37.11546144626448,80.68983886003463,0.0,0.42341678939617083,61.935658286023255,0.0,0.0,85.38794268721276,97.51284130846174,95.71505812381724,90.57853473911868,0.0036500346753294156
2907301,Castro Alves (BA),16.546329723225032,29.061371841155236,97.41275571600482,39.53068592057762,85.74007220216606,89.71119133574007,79.72322503008424,99.93983152827917,100.0,59.98796630565584,4.873646209386282,4.9338146811071,30.866425992779785,74.42839951865223,0.0,0.2365464222353637,63.50476190476191,0.0,0.0,89.60000000000001,99.84761904761905,92.91428571428571,86.66666666666667,0.0
2907400,Catolândia (BA),14.035087719298245,40.5458089668616,95.53398058252426,12.03883495145631,81.74757281553397,84.07766990291262,82.13592233009709,100.0,99.80582524271846,43.883495145631066,4.077669902912621,11.650485436893204,22.9126213592233,56.89320388349515,0.0,0.35714285714285715,54.39330543933054,0.0,0.0,80.1255230125523,97.07112970711297,87.44769874476988,48.32635983263599,0.0
2907509,Catu (BA),13.779128672745694,21.27659574468085,96.8655207280081,21.73913043478261,70.4752275025278,93.52881698685542,92.61880687563195,100.0,100.0,61.27401415571284,5.460060667340748,10.819009100101113,17.89686552072801,80.38422649140546,0.0,0.2785515320334262,56.559405940594054,0.0,0.0,82.34323432343234,73.43234323432343,75.16501650165016,48.30858085808581,0.0
2907558,Caturama (BA),22.70450751252087,34.66889259877574,97.49582637729549,29.04841402337229,68.16917084028937,83.9176405119644,71.84195882025598,99.88870339454647,99.72175848636617,53.81190873678353,5.898720089037284,34.279354479688365,54.70228158041179,79.91096271563717,0.0,0.09416195856873823,60.996563573883165,0.0,0.0,89.91981672394044,85.6815578465063,99.19816723940436,55.784650630011456,0.0
2907608,Central (BA),10.888108379327646,17.3607626693427,97.69307923771315,36.25877632898696,73.57071213640923,85.35606820461385,77.93380140421263,100.0,100.0,58.67602808425276,9.077231695085256,48.24473420260782,48.044132397191575,75.87763289869609,0.0,0.17889087656529518,63.17246835443038,0.0,0.0,84.65189873417721,96.59810126582279,91.96993670886076,25.35601265822785,0.0
2907707,Chorrochó (BA),27.730375426621162,35.49488054607509,94.96587030716724,53.839590443686006,88.22525597269625,90.44368600682594,83.87372013651877,100.0,100.0,50.34129692832765,8.361774744027302,62.883959044368595,40.955631399317404,79.01023890784982,0.0,0.7067137809187279,64.90621915103652,0.0,0.0,88.74629812438302,72.1618953603159,69.84205330700888,64.31391905231985,0.0
2907806,Cícero Dantas (BA),30.33135089209856,44.96601529311809,92.44321800042454,53.25833156442369,91.59414137125876,87.36998514115899,74.4640203778391,100.0,100.0,55.890469114837614,6.580343876034813,44.85247293568245,41.15898959881129,86.41477393334749,0.0,0.6377551020408163,60.22829006266785,0.0,0.0,90.73410922112802,71.84422560429724,89.59265890778873,39.43598925693823,0.0
2907905,Cipó (BA),22.68976897689769,41.006600660066006,95.46578730420445,47.73289365210223,95.38334707337181,91.01401483924155,56.80131904369332,99.91755976916735,100.0,61.91261335531739,12.695795548227535,10.634789777411378,43.52844187963726,39.65375103050289,0.0,0.4357298474945534,67.54617414248021,0.0,0.0,88.91820580474933,91.2928759894459,97.80123131046614,67.10642040457344,0.0
2908002,Coaraci (BA),20.165745856353592,26.519337016574585,81.21546961325967,11.878453038674033,76.51933701657458,91.9889502762431,97.79005524861878,100.0,100.0,58.28729281767956,12.154696132596685,27.624309392265197,27.900552486187845,61.60220994475139,0.0,0.5617977528089888,54.87804878048781,0.0,0.0,83.62369337979094,90.94076655052264,88.32752613240417,90.94076655052264,0.0
2908101,Cocos (BA),23.198061780738946,29.31556632344034,96.49969824984912,42.96922148461074,81.29149064574533,85.09354254677127,79.6016898008449,100.0,99.87929993964997,58.056729028364515,11.345805672902836,24.019312009656005,67.53168376584189,85.87809293904647,0.0,0.6629834254143646,55.23114355231144,0.0,0.0,79.92700729927007,91.8491484184915,94.12003244120032,78.9132197891322,0.0
2908200,Conceição da Feira (BA),11.648079306071871,18.71127633209418,77.57125154894672,28.25278810408922,54.646840148698885,90.9541511771995,83.51920693928129,100.0,100.0,56.753407682775716,40.14869888475837,5.8240396530359355,14.374225526641885,35.19206939281288,0.0,0.4061738424045491,56.12043435340573,0.0,0.0,83.71174728529121,72.75419545903257,96.19940769990129,46.00197433366239,0.0
2908309,Conceição do Almeida (BA),14.916286149162861,26.027397260273972,97.26235741444867,26.4638783269962,74.52471482889734,92.16730038022814,86.00760456273764,100.0,100.0,53.00380228136882,7.908745247148288,3.802281368821293,32.9277566539924,67.14828897338403,0.0,0.19736842105263158,59.804983748645725,0.0,0.0,89.09353557240881,79.45106536655832,81.94293968941857,81.47345612134345,0.0
2908408,Conceição do Coité (BA),20.850455601214936,35.644095050920136,89.75548813135819,46.18954131715153,39.65732643226843,83.84793860431911,74.03176869534178,99.83937176512583,96.46617883276815,55.024094235231125,9.405675530965555,23.576655363198288,23.755131179725147,62.68070676423345,0.0,0.46568131200647905,63.35093081411504,0.0,0.0,90.40011114198388,61.60044456793554,97.02695193109196,47.7632675743262,0.0
